ArchiveYear	CalFireIncident	Counties	Latitude	Longitude	year	month	day	MajorIncident	AdminUnit	CanonicalUrl	ConditionStatement	ControlStatement	CountyIds	Extinguished	FuelType	Location	Name	SearchDescription	SearchKeywords	Started	UniqueId	Updated	Group	Selected
2015.0	True	San Bernardino	34.0783472	-117.0487863	2015	07	12	True	CAL FIRE San Bernardino Unit/San Bernardino National Forest	/incidents/2015/7/12/mill-2-fire/			36	2015-07-21T07:20:00Z		Mill Creek Rd and Bryant St, east of Mentone	Mill 2 Fire	Mill 2 Fire started on July 12, 2015 off Mill Creek Rd and Bryant St, east of Mentone (San Bernardino County)and burned 54 acres.	Mill 2 Fire, Mill Creek Rd and Bryant St, east of Mentone San Bernardino County, July 2015	2015-07-12T14:46:00Z	c8fb2c4c-2275-4ad1-aef3-859e332a1a47	2015-07-21T07:20:00Z	G1	No
2015.0	True	Solano	38.1029	-122.1578	2015	07	10	True	CAL FIRE Sonoma-Lake-Napa Unit	/incidents/2015/7/10/ascot-fire/			48	2015-07-10T17:00:00Z		Lake Herman Rd and Sky Valley Rd	Ascot Fire	The Ascot Fire is burning off Lake Herman Road and Sky Valley Road in Vallejo in Solano County and burned 40 acres in July 2015.	Ascot Fire, Lake Herman Rd and Sky Valley Rd, Vallejo, Solano County, Sonoma-Lake-Napa Unit	2015-07-10T13:36:00Z	dff0f39c-bed4-4910-9c22-d9ccd4142809	2015-07-10T17:00:00Z	G1	No
2015.0	True	Napa	38.5287	-122.3415	2015	06	16	True	CAL FIRE Sonoma-Lake-Napa Unit	/incidents/2015/6/16/chiles-fire/	"CAL FIRE, Napa County Fire Department, and St Helena City Fire Department responded to a fast-moving wildland fire east of Chiles Pope Valley Road. The fire burned in steep terrain, pushed by gusty winds. Air and ground firefighting forces kept the fire from reaching a residence above it. CAL FIRE Battalion Chief Jason Martin, the Incident Commander, said “the well-maintained driveway, clear signage, defensible space, and water supply on site definitely aided our firefighting effort.” <br>
Find out more about wildfire readiness at <a href=""http://www.readyforwildfire.org/"">http://www.ReadyForWildfire.org</a>"	Chiles Pope Valley Road between highway 128 and Lower Chiles Valley until at least 8:00 AM 6/17/15.	28	2015-06-17T13:10:00Z		Chiles Pope Valley Rd. & Lower Chiles Valley Rd., East of St. Helena	Chiles Fire	The Chiles Fire started on June 16, 2015 nears Chiles Pope Valley Rd. & Lower Chiles Valley Rd., East of St. Helena (Napa County)	Chiles Fire, Napa County, St. Helena, June 16, 2015.	2015-06-16T14:27:00Z	e3272697-2587-45ac-b525-76b85fabaa90	2015-06-17T13:10:00Z	G1	No
2015.0	True	Siskiyou	41.999341	-121.891226	2015	07	21	True	CAL FIRE Siskiyou Unit	/incidents/2015/7/21/dorris-fire/		Hwy 97 closed, Stateline Hwy 161 open with traffic control.	47	2015-07-22T17:00:00Z		Off Hwy 161 & Hwy 97, northeast of Dorris	Dorris Fire	The Dorris Fire started on July 21, 2015 off Hwy 161 & Hwy 97, northeast of Dorris and burned 24 acres.	Dorris Fire, Highway 161, Highway 97, northeast of Dorris	2015-07-21T17:00:00Z	098eb80f-1ecb-489d-baef-1440fa0e98d6	2015-07-22T17:00:00Z	G1	No
2015.0	True	Riverside	33.986204	-117.43942	2015	07	12	True	CAL FIRE Riverside County Fire	/incidents/2015/7/12/spider-fire/			33	2015-07-12T19:48:00Z		San Timoteo Canyon Rd and Redlands Blvd, northeast of Moreno Valley	Spider Fire	Spider Fire started on July 12, 2015 off San Timoteo Canyon and Redlands Blvd, northeast of Moreno Valley and burned 21 acres.	Spider Fire, off San Timoteo Canyon and Redlands Blvd, northeast of Moreno Valley, Riverside County.	2015-07-12T13:52:00Z	48284911-67cd-4394-8aad-053d3b2cf5db	2015-07-12T19:48:00Z	G1	No
2015.0	True	Humboldt	41.1513	-123.8292	2015	06	10	True	CAL FIRE Humboldt-Del Norte Unit	/incidents/2015/6/10/bald-fire/	The fire is burning in heavy fuels (vegetation) which is requiring extended mop-up. Location of the fire is remote with extended travel times for suppression resources. Fire is expected to be 100% contained around 6:00 pm on 6/11/15.	Bald Hills Road has one lane closed with controlled traffic. Motorist advised to stay out of the area if possible.	12	2015-06-11T18:15:00Z		off Bald Hills Rd, 15 miles east of Hwy 101 & Orick	Bald Fire	The Bald Fire started on June 10 off off Bald Hills Rd, 15 miles east of Hwy 101 & Orick in Humboldt County.	Humboldt county, Bald Hills Road, Orick, CAL FIRE, Highway 101, Bald Fire	2015-06-10T07:42:00Z	ccd896f2-f071-4d26-ba9b-f413de4d6b77	2015-06-11T18:15:00Z	G1	No
2015.0	True	Shasta	40.5953	-122.4397	2015	07	07	True	CAL FIRE Shasta-Trinity Unit	/incidents/2015/7/7/keswick-fire/	Although full containment has been achieved, crews will continue to patrol the fire area for the next few days.		45	2015-07-08T16:30:00Z		Middle Creek Road, north of Hwy 299	Keswick Fire	Keswick Fire started on July 7, 2015 off Middle Creek Rd north Hwy 299 in Keswick (Shasta County) and burned 18 acres.	Keswick Fire, Middle Creek Rd, Sacramento River Trail, north of Hwy 299, Shasta County, July 2015	2015-07-07T12:34:00Z	64fa2a72-b964-421d-b88f-5ac2e37647d4	2015-07-08T16:30:00Z	G1	No
2016.0	True	Monterey	36.45994	-121.89938	2016	07	22	True	US Forest Service - Los Padres National Forest	/incidents/2016/7/22/soberanes-fire/	"As of August 26, CAL FIRE is no longer in unified command of the fire as the majority of the activity is now burning on Los Padres National Forest land.  Visit <a href=""http://inciweb.nwcg.gov/incident/4888/"" target=""_blank""> Inciweb</a> for more information on this incidents. 

<p><a href=""http://www.fire.ca.gov/communications/downloads/Watershed_reports/20160930_SoberanesWERT_Final.pdf"" target=""_blank"">See the State's Post Fire Watershed Emergency Response Report.</a>"		27	2016-10-13T11:30:00Z		Soberanes Creek, Garrapata State Park, Palo Colorado, north of Big Sur	Soberanes Fire	The Sobranes Fire started on July 22, 2016  east of Sobranes Creek,  5 miles south of Carmel Garrapata State Park in Monterey County.	east of Sobranes Creek,  5 miles south of Carmel Garrapata State Park, Sobranes Fire	2016-07-22T08:48:00Z	977ac7ce-4204-4cd3-9f89-727142165261	2016-10-13T11:30:00Z	G1	No
2016.0	True	San Luis Obispo	35.70595	-120.98316	2016	08	13	True	CAL FIRE San Luis Obispo Unit	/incidents/2016/8/13/chimney-fire/	"The Chimney fire is now fully contained. There may be lingering smoke that is not a threat to escape control lines. Should you see a large dark column of smoke, you should report it by calling 911. Crews will be in the fire area for several days continuing suppression repair work.
Now is the time to prepare your home for a wildfire."	All road closures have been lifted.	40	2016-09-06T07:30:00Z		Running Deer Rd & Chimney Rock Rd south of Lake Nacimiento	Chimney Fire	The Chimney Fire started on August 13, 2016 at Running Deer Rd and Chimney Rock Rd., south of Lake Nacimiento in San Luis Obispo County.	Chimney Fire, San Luis Obispo County, Lake Nacimiento, August 13, 2016.	2016-08-13T16:03:00Z	040d03d0-fbdd-438c-8174-f81e4a1bba57	2016-09-06T07:30:00Z	G1	No
2016.0	True	San Bernardino	34.30372	-117.49342	2016	08	16	True	San Bernardino National Forest	/incidents/2016/8/16/blue-cut-fire/	"Minimal fire behavior was observed overnight.  Crews continue to extinguish hot spots inside of the fire perimeter.
Fire suppression repair efforts, which include erosion control, are in progress and the San Bernardino National Forest has requested a BAER (Burned Area Emergency Response) team.
Utility companies will continue to work in the fire area to replace damaged and destroyed infrastructure.  Assessment and repair of rail corridor should be complete within 24 hours.  Rail lines have resumed active operations.
The Damage Assessment Team has confirmed that the fire destroyed 105 single family homes and 213 other minor structures.
For information on damaged or destroyed homes, please contact the Local Assistance Center at 760-539-3093 between the hours of 8:00 a.m. and 5:00 p.m."	All evacuations orders have been lifted.  Residents only will be allowed beyond the road closures.	36	2016-08-23T07:45:00Z		off of I-15 and Hwy 138, north of San Bernardino	Blue Cut Fire	The Bluecut Fire started on August 16 off of I-15 and Hwy 138, north of San Bernardino on the San Bernardino National Forest.	off of I-15 and Hwy 138, north of San Bernardino, Bluecut Fire, San Bernardino National Forest	2016-08-16T10:44:00Z	ea5193a1-69bc-4684-bfcd-235c17d36756	2016-08-23T07:45:00Z	G1	No
2016.0	True	San Bernardino	34.28771	-117.27338	2016	08	07	True	San Bernardino National Forest	/incidents/2016/8/7/pilot-fire/	"The Pilot Fire is located between Pilot Rock Ridge and State Highway 173 in Hesperia. So. Calif. Incident Management Team 3 has transitioned the fire to a smaller incident management team from The San Bernardino National Forest. Firefighters will be on the fire for the next several days patrolling for any last remaining hot spots A Burned Area Emergency Response (BAER) Team is to assess watershed damage.

<p>Temperatures will be in the 90-degree range today across the Pilot Fire. Humidity values will be near 15% in the afternoon. Winds are expected to remain in the 10-15 mph range today with a few higher gusts to 25 mph this afternoon and evening.

<p>The Pacific Crest Trail is CLOSED from the Deep Creek Hot Springs (3W02) to Silverwood State Park, and the Pinnacles Trail 3W16 is closed off of Highway 173."	Highway 173 between Grass Valley Rd. and Rock Camp<br>Forest Service Roads 2N33, 2N17X, 2N36, 2N37	36	2016-08-16T08:00:00Z		Pilot Rock & Hwy 138, southeast of Hesperia	Pilot Fire	The Pilot Fire started on August 7, 2016, near Pilot Rock & Hwy 138, southeast of Hesperia, (San Bernardino County.)	Pilot Fire August, 2016, Pilot Rock & Hwy 138, southeast of Hesperia, San Bernardino County, San Bernardino National Forest	2016-08-07T12:18:00Z	69c7b8cc-061e-4ca6-b5e8-83c6ae9d8a25	2016-08-16T08:00:00Z	G1	No
2016.0	True	San Diego	32.60729	-116.63028	2016	06	19	True	CAL FIRE San Diego Unit	/incidents/2016/6/19/border-fire/	"Firefighters continue to strengthen containment lines and mop up on the fire.
SDG&E and AT&T continue to make repairs on many of the downed power lines and the
replacement of poles. Suppression repair has been implemented and is ongoing.
Residents are asked to listen and follow the direction of the all emergency personnel."	No current road closures.	37	2016-06-30T18:30:00Z		off Highway 188 and Highway 94 near Tecate	Border Fire	The Border Fire started on June 19 off Highway 188 and Highway 94 near Tecate in San Diego County and burned 7,609 acres.	Border Fire, off Highway 188 and Highway 94 near Tecate, Potrero, San Digeo County	2016-06-19T11:03:00Z	33099cdd-ccfc-454e-b5a3-770a69a30bd3	2016-06-30T18:30:00Z	G1	No
2016.0	True	Santa Barbara	34.776	-119.643	2016	06	15	True	U.S Los Padres National Forest	/incidents/2016/6/15/sherpa-fire/			42	2016-07-12T14:30:00Z		west of Goleta	Sherpa Fire	The Sherpa Fire started June 15 on the Los Padres National Forest in Santa Barbara County.	Los Padres National Forest, CAL FIRE, USFS, Santa Barbara County	2016-06-15T15:21:00Z	ffb3293b-3349-49c5-a7cb-c488391e8a72	2016-07-12T14:30:00Z	G1	No
2016.0	True	Fresno	36.09974	-120.51057	2016	08	09	True	CAL FIRE Fresno Kings Unit	/incidents/2016/8/9/mineral-fire/	Mineral Fire is 100% contained. For more information on preparing for wildfire visit: ReadyForWildfire.org		10	2016-08-18T19:00:00Z		off Hwy 198 & Mineral Springs Rd, W of Coalinga	Mineral Fire	The Mineral Fire started on August 9, 2016 off Highway 198 cross of Mineral Springs Road, 8 miles West of Coalinga in Fresno County.	Mineral Fire, August 9, 2016, Fresno County, Coalinga.	2016-08-09T13:08:00Z	346c59b1-375e-4d42-876a-d97b769c939f	2016-08-18T19:00:00Z	G1	No
2016.0	True	Yolo	38.52513	-122.06788	2016	08	02	True	CAL FIRE Sonoma Lake Napa Unit	/incidents/2016/8/2/cold-fire/	Firefighters continue to patrol the fire perimeter.		57	2016-08-12T15:00:00Z		off of Highway 128 west of Pleasants Valley Road, west of Winters	Cold Fire	Cold Fire started on August 2, 2016 off of Highway 128 west of Pleasants Valley Road, west of Winters (Yolo County)	Cold Fire, August 2016 off of Highway 128 west of Pleasants Valley Road, west of Winters, Yolo County	2016-08-02T16:36:00Z	057fd4e2-7400-4fc4-9b23-3daf67fc8610	2016-08-12T15:00:00Z	G1	No
2016.0	True	El Dorado	38.96741	-120.9375	2016	06	28	True	CAL FIRE Nevada-Yuba-Placer Unit / El Dorado National Forest	/incidents/2016/6/28/trailhead-fire/	"The Eldorado National Forest will assume management of the fire at 6am on July 8, 2016. Crews will remain in place and working for the duration of the fire, and updates will continue until the fire is 100% contained, and then be generated as needed. The fire information line number will remain the same.
<p>
All evacuations on the Trailhead fire were lifted as of 5pm on July 6, 2016. Fire traffic is still heavy as firefighters work to fully contain the fire. Please drive slowly and use caution on roadways.
<p>
As of 8am, July 7, 2016 access to the Middle Fork of the American River from Oxbow Reservior put in to Ruck-A-Chucky take out is OPEN.
<p>
The fire remained quiet overnight, with the last piece of open line (on the southwest corner) burning down to the river yesterday. Mop up and suppression repair continued around the rest of the fire. Suppression repair includes putting in erosion mitigation measures, like waterbars, which divert the flow of water off the fireline, and chipping, which aids in the revegetation of recently burned areas.
<p>
Unburned islands of vegetation inside the perimeter will continue to burn in the coming days, and residents and visitors in the area should expect to see smoke."		9,31	2016-07-18T09:50:00Z		along the  Middle Fork of the American River near Todd Valley	Trailhead Fire	The Trailhead Fire was started on July 6, 2016 along the  Middle Fork of the American River near Todd Valley (El Dorado County)burning a total of 5,646 acres.	Trailhead Fire, Placer County, June 28, 2016	2016-06-28T13:55:00Z	b604ffa7-8cee-4724-bb82-f1f4553a192f	2016-07-18T09:50:00Z	G1	No
2016.0	True	Placer	38.96741	-120.9375	2016	06	28	True	CAL FIRE Nevada-Yuba-Placer Unit / El Dorado National Forest	/incidents/2016/6/28/trailhead-fire/	"The Eldorado National Forest will assume management of the fire at 6am on July 8, 2016. Crews will remain in place and working for the duration of the fire, and updates will continue until the fire is 100% contained, and then be generated as needed. The fire information line number will remain the same.
<p>
All evacuations on the Trailhead fire were lifted as of 5pm on July 6, 2016. Fire traffic is still heavy as firefighters work to fully contain the fire. Please drive slowly and use caution on roadways.
<p>
As of 8am, July 7, 2016 access to the Middle Fork of the American River from Oxbow Reservior put in to Ruck-A-Chucky take out is OPEN.
<p>
The fire remained quiet overnight, with the last piece of open line (on the southwest corner) burning down to the river yesterday. Mop up and suppression repair continued around the rest of the fire. Suppression repair includes putting in erosion mitigation measures, like waterbars, which divert the flow of water off the fireline, and chipping, which aids in the revegetation of recently burned areas.
<p>
Unburned islands of vegetation inside the perimeter will continue to burn in the coming days, and residents and visitors in the area should expect to see smoke."		9,31	2016-07-18T09:50:00Z		along the  Middle Fork of the American River near Todd Valley	Trailhead Fire	The Trailhead Fire was started on July 6, 2016 along the  Middle Fork of the American River near Todd Valley (El Dorado County)burning a total of 5,646 acres.	Trailhead Fire, Placer County, June 28, 2016	2016-06-28T13:55:00Z	b604ffa7-8cee-4724-bb82-f1f4553a192f	2016-07-18T09:50:00Z	G1	No
2016.0	True	Santa Clara	37.10632	-121.85318	2016	09	26	True	CAL FIRE Santa Clara Unit	/incidents/2016/9/26/loma-fire/	"<P>Fire crews remain throughout the fire perimeter to provide fire suppression repair, remove firefighting equipment, mop up and patrol. Please drive slowly and use caution as emergency crews and equipment are still working in the area.
</p>

<a href=""http://www.fire.ca.gov/communications/downloads/Watershed_reports/20161026_LomaWERT_FINAL.pdf"" target=""_blank"">See the State's Post Fire Watershed Emergency Response Report. (October 2016)</a>

<p>

<a href=""http://www.fire.ca.gov/communications/downloads/Watershed_reports/LomaFireWERT_PostStorm_Report_SantaClaraOES_2017-Coastal_29698_20170206sec.pdf"" target=""_blank"">Loma Fire WERT Report - Storm Damage Response (February 2017)</a>"		43	2017-09-19T10:30:00Z		off Loma Prieta Rd and Loma Chiquita Rd 10 miles NW of Morgan Hill	Loma Fire	The Loma Fire started on September 26, 2016 off Loma Prieta Rd and Loma Chiquita Rd 10 miles NW of Morgan Hill (Santa Clara County) and burned 4,474 acres.	Loma Fire, Loma Prieta Rd, Loma Chiquita Rd, Morgan Hill, September 2016,	2016-09-26T14:42:00Z	2dfac408-d2ab-4ff9-94aa-91be9d07bb59	2017-09-19T10:30:00Z	G1	No
2016.0	True	Lake	38.89741	-122.60664	2016	08	13	True	CALFIRE Sonoma-Lake-Napa Unit	/incidents/2016/8/13/clayton-fire/	"The cause of the Clayton Fire was determined to be arson. <a href=""http://www.fire.ca.gov/communications/downloads/newsreleases/2016/2016_Clayton.pdf""_blank"">Click here for more details.</a>
<p>
<a href=""http://cdfdata.fire.ca.gov/pub/cdf/images/incidentfile1390_2195.pdf"">Lower Lake Residents Returning Home - Safety Message ... click here for more</a>

<p>
Control lines continue to be strengthened and improved. Firefighters are concentrating on fire suppression repair and are assisting returning homeowners. Damage Inspection Teams continue to survey the fire area to determine how many structures have been damaged or destroyed.  Current data indicates that the fire has destroyed 299 structures; including 189 single-family homes, 8 commercial structures, and 102 other structures such as sheds and smaller outbuildings. As surveys are completed and additional data is confirmed, the number of structures damaged or destroyed may change.  
<p>
CAL FIRE Incident Management Team 3 will transition command of the Clayton Fire to the CAL 
FIRE/Sonoma Lake Napa Unit on August 21, 2016. Beginning on August 20, 2016 ay 6:00 PM, the St. Helena Call Center will become the primary source for further fire information. They can be reached at (707) 967-4207.  

<p>
For more information visit www.fire.ca.gov  and www.readyforwildfire.org"		17	2016-08-26T18:00:00Z		off Hwy 29 and Clayton Creek south of Lower Lake	Clayton Fire	The Clayton Fire started on August 13, 2016 off Hwy 29 and Clayton Creek south of Lower Lake (Lake County).	Clayton Fire, Lake County, August 13, 2016	2016-08-13T18:03:00Z	a0950d5e-6f35-4023-bb60-6737146ba7bd	2016-08-26T18:00:00Z	G1	No
